service,station_id
"Vente de gaz domestique (Butane, Propane)",44390001
Automate CB 24/24,44390001
DAB (Distributeur automatique de billets),44390001
Toilettes publiques,44390002
Boutique non alimentaire,44390002
Vente de pétrole lampant,44390002
Lavage manuel,44390002
Espace bébé,44390002
"Vente de gaz domestique (Butane, Propane)",44390002
DAB (Distributeur automatique de billets),44390002
Toilettes publiques,44390003
Station de gonflage,44390003
Location de véhicule,44390003
Piste poids lourds,44390003
Lavage automatique,44390003
Lavage manuel,44390003
"Vente de gaz domestique (Butane, Propane)",44390003
DAB (Distributeur automatique de billets),44390003
"Vente de gaz domestique (Butane, Propane)",44390004
Automate CB 24/24,44390004
DAB (Distributeur automatique de billets),44390004
Toilettes publiques,44400001
Relais colis,44400001
Station de gonflage,44400001
Location de véhicule,44400001
Lavage automatique,44400001
Lavage manuel,44400001
"Vente de gaz domestique (Butane, Propane)",44400001
Automate CB 24/24,44400001
DAB (Distributeur automatique de billets),44400001
Relais colis,44400002
Boutique alimentaire,44400002
Boutique non alimentaire,44400002
Restauration à emporter,44400002
Station de gonflage,44400002
Carburant additivé,44400002
Lavage automatique,44400002
Lavage manuel,44400002
Boutique alimentaire,44400005
Station de gonflage,44400005
Piste poids lourds,44400005
Lavage automatique,44400005
Lavage manuel,44400005
"Vente de gaz domestique (Butane, Propane)",44400005
Boutique alimentaire,44400006
Restauration sur place,44400006
"Vente de gaz domestique (Butane, Propane)",44400006
DAB (Distributeur automatique de billets),44400006
Toilettes publiques,44400008
Boutique alimentaire,44400008
Boutique non alimentaire,44400008
Restauration à emporter,44400008
Station de gonflage,44400008
Carburant additivé,44400008
Aire de camping-cars,44400008
Lavage automatique,44400008
Espace bébé,44400008
DAB (Distributeur automatique de billets),44400008
Toilettes publiques,44400009
Boutique alimentaire,44400009
Boutique non alimentaire,44400009
Restauration à emporter,44400009
Station de gonflage,44400009
Carburant additivé,44400009
Piste poids lourds,44400009
Lavage automatique,44400009
Lavage manuel,44400009
Espace bébé,44400009
DAB (Distributeur automatique de billets),44400009
Station de gonflage,44406001
"Vente de gaz domestique (Butane, Propane)",44406001
Automate CB 24/24,44406001
DAB (Distributeur automatique de billets),44406001
Station de gonflage,44410001
Location de véhicule,44410001
Piste poids lourds,44410001
Lavage automatique,44410001
Lavage manuel,44410001
"Vente de gaz domestique (Butane, Propane)",44410001
Laverie,44410004
Station de gonflage,44410004
Location de véhicule,44410004
Piste poids lourds,44410004
Lavage automatique,44410004
Lavage manuel,44410004
"Vente de gaz domestique (Butane, Propane)",44410004
Automate CB 24/24,44410004
DAB (Distributeur automatique de billets),44410005
Station de gonflage,44410006
Lavage automatique,44410006
Automate CB 24/24,44410006
DAB (Distributeur automatique de billets),44410006
Toilettes publiques,44412001
Boutique alimentaire,44412001
Boutique non alimentaire,44412001
Restauration à emporter,44412001
Restauration sur place,44412001
Station de gonflage,44412001
Location de véhicule,44412001
Lavage automatique,44412001
Lavage manuel,44412001
"Vente de gaz domestique (Butane, Propane)",44412001
Automate CB 24/24,44412001
DAB (Distributeur automatique de billets),44412001
Toilettes publiques,44420001
Boutique non alimentaire,44420001
Station de gonflage,44420001
Carburant additivé,44420001
Piste poids lourds,44420001
DAB (Distributeur automatique de billets),44420001
Toilettes publiques,44420002
Laverie,44420002
Relais colis,44420002
Station de gonflage,44420002
Location de véhicule,44420002
Lavage automatique,44420002
"Vente de gaz domestique (Butane, Propane)",44420002
Vente d'additifs carburants,44420002
Automate CB 24/24,44420002
DAB (Distributeur automatique de billets),44420002
Laverie,44420003
Restauration à emporter,44420003
Automate CB 24/24,44420003
DAB (Distributeur automatique de billets),44420003
Station de gonflage,44430003
"Vente de gaz domestique (Butane, Propane)",44430003
Automate CB 24/24,44430003
DAB (Distributeur automatique de billets),44430003
Toilettes publiques,44450003
Laverie,44450003
Relais colis,44450003
Boutique alimentaire,44450003
Boutique non alimentaire,44450003
Restauration sur place,44450003
Bar,44450003
Station de gonflage,44450003
"Vente de gaz domestique (Butane, Propane)",44450003
Wifi,44450003
Automate CB 24/24,44450003
DAB (Distributeur automatique de billets),44450003
Toilettes publiques,44460001
Laverie,44460001
Restauration à emporter,44460001
Restauration sur place,44460001
Bar,44460001
Station de gonflage,44460001
Location de véhicule,44460001
Piste poids lourds,44460001
Espace bébé,44460001
"Vente de gaz domestique (Butane, Propane)",44460001
Wifi,44460001
Automate CB 24/24,44460001
DAB (Distributeur automatique de billets),44460001
Toilettes publiques,44470002
Laverie,44470002
Relais colis,44470002
Boutique alimentaire,44470002
Boutique non alimentaire,44470002
Restauration à emporter,44470002
Restauration sur place,44470002
Station de gonflage,44470002
Location de véhicule,44470002
Piste poids lourds,44470002
Lavage automatique,44470002
Lavage manuel,44470002
"Vente de gaz domestique (Butane, Propane)",44470002
Bornes électriques,44470002
Wifi,44470002
DAB (Distributeur automatique de billets),44470002
Boutique alimentaire,44470003
Boutique non alimentaire,44470003
Restauration à emporter,44470003
Restauration sur place,44470003
Station de gonflage,44470003
Carburant additivé,44470003
Lavage automatique,44470003
Lavage manuel,44470003
"Vente de gaz domestique (Butane, Propane)",44470003
DAB (Distributeur automatique de billets),44470003
Boutique alimentaire,44470006
Boutique non alimentaire,44470006
Station de gonflage,44470006
Carburant additivé,44470006
Lavage automatique,44470006
"Vente de gaz domestique (Butane, Propane)",44470006
Wifi,44470006
Automate CB 24/24,44470006
DAB (Distributeur automatique de billets),44470006
"Vente de gaz domestique (Butane, Propane)",44480002
DAB (Distributeur automatique de billets),44480002
Laverie,44490002
Boutique alimentaire,44490002
Station de gonflage,44490002
Lavage automatique,44490002
Lavage manuel,44490002
"Vente de gaz domestique (Butane, Propane)",44490002
Automate CB 24/24,44490002
DAB (Distributeur automatique de billets),44490002
Toilettes publiques,44500002
Boutique alimentaire,44500002
Station de gonflage,44500002
Carburant additivé,44500002
Piste poids lourds,44500002
Services réparation / entretien,44500002
Vente d'additifs carburants,44500002
Wifi,44500002
Automate CB 24/24,44500002
Relais colis,44500004
Station de gonflage,44500004
Carburant additivé,44500004
Laverie,44510001
Vente de pétrole lampant,44510001
Station de gonflage,44510001
Piste poids lourds,44510001
Lavage automatique,44510001
Lavage manuel,44510001
"Vente de gaz domestique (Butane, Propane)",44510001
DAB (Distributeur automatique de billets),44510001
Boutique alimentaire,44521001
Boutique non alimentaire,44521001
Vente de fioul domestique,44521001
Station de gonflage,44521001
Carburant additivé,44521001
Piste poids lourds,44521001
Lavage automatique,44521001
Lavage manuel,44521001
Services réparation / entretien,44521001
DAB (Distributeur automatique de billets),44521001
Carburant additivé,44522001
Station de gonflage,44522002
Location de véhicule,44522002
Lavage manuel,44522002
"Vente de gaz domestique (Butane, Propane)",44522002
DAB (Distributeur automatique de billets),44522002
Relais colis,44550001
Vente de pétrole lampant,44550001
Station de gonflage,44550001
Aire de camping-cars,44550001
Location de véhicule,44550001
Piste poids lourds,44550001
Lavage automatique,44550001
Lavage manuel,44550001
"Vente de gaz domestique (Butane, Propane)",44550001
Wifi,44550001
Automate CB 24/24,44550001
DAB (Distributeur automatique de billets),44550001
Station de gonflage,44560001
Location de véhicule,44560001
Piste poids lourds,44560001
Lavage automatique,44560001
Lavage manuel,44560001
Vente de pétrole lampant,44570001
Station de gonflage,44570001
Piste poids lourds,44570001
"Vente de gaz domestique (Butane, Propane)",44570001
Automate CB 24/24,44570001
Boutique alimentaire,44570003
Boutique non alimentaire,44570003
Station de gonflage,44570003
Carburant additivé,44570003
Lavage automatique,44570003
Lavage manuel,44570003
"Vente de gaz domestique (Butane, Propane)",44570003
DAB (Distributeur automatique de billets),44570003
Toilettes publiques,44570004
Relais colis,44570004
Boutique alimentaire,44570004
Boutique non alimentaire,44570004
Restauration à emporter,44570004
Station de gonflage,44570004
Carburant additivé,44570004
Piste poids lourds,44570004
Toilettes publiques,44570005
Boutique alimentaire,44570005
Boutique non alimentaire,44570005
Station de gonflage,44570005
Carburant additivé,44570005
Lavage automatique,44570005
Lavage manuel,44570005
"Vente de gaz domestique (Butane, Propane)",44570005
DAB (Distributeur automatique de billets),44570005
Boutique alimentaire,44570006
Boutique non alimentaire,44570006
Station de gonflage,44570006
Carburant additivé,44570006
Piste poids lourds,44570006
Lavage automatique,44570006
Lavage manuel,44570006
"Vente de gaz domestique (Butane, Propane)",44570006
DAB (Distributeur automatique de billets),44570006
Boutique alimentaire,44580001
Boutique non alimentaire,44580001
Vente de fioul domestique,44580001
Station de gonflage,44580001
Carburant additivé,44580001
Piste poids lourds,44580001
Lavage automatique,44580001
Lavage manuel,44580001
Services réparation / entretien,44580001
DAB (Distributeur automatique de billets),44580001
Toilettes publiques,44590001
Laverie,44590001
Relais colis,44590001
Boutique alimentaire,44590001
Boutique non alimentaire,44590001
Restauration à emporter,44590001
Restauration sur place,44590001
Bar,44590001
Station de gonflage,44590001
Carburant additivé,44590001
Location de véhicule,44590001
Piste poids lourds,44590001
Lavage automatique,44590001
Lavage manuel,44590001
Services réparation / entretien,44590001
"Vente de gaz domestique (Butane, Propane)",44590001
Vente d'additifs carburants,44590001
Automate CB 24/24,44590001
DAB (Distributeur automatique de billets),44590001
Piste poids lourds,44590002
DAB (Distributeur automatique de billets),44590002
Carburant additivé,44600001
"Vente de gaz domestique (Butane, Propane)",44600001
DAB (Distributeur automatique de billets),44600001
Station de gonflage,44600002
Location de véhicule,44600002
Boutique alimentaire,44600003
Boutique non alimentaire,44600003
Station de gonflage,44600003
Carburant additivé,44600003
Piste poids lourds,44600003
Lavage automatique,44600003
Services réparation / entretien,44600003
"Vente de gaz domestique (Butane, Propane)",44600003
DAB (Distributeur automatique de billets),44600003
Boutique alimentaire,44600004
Boutique non alimentaire,44600004
Station de gonflage,44600004
Carburant additivé,44600004
"Vente de gaz domestique (Butane, Propane)",44600004
Toilettes publiques,44600005
Boutique non alimentaire,44600005
Station de gonflage,44600005
Carburant additivé,44600005
Piste poids lourds,44600005
"Vente de gaz domestique (Butane, Propane)",44600005
Toilettes publiques,44600006
Relais colis,44600006
Boutique alimentaire,44600006
Boutique non alimentaire,44600006
Carburant additivé,44600006
Lavage automatique,44600006
"Vente de gaz domestique (Butane, Propane)",44600006
Vente de pétrole lampant,44600007
Station de gonflage,44600007
Lavage manuel,44600007
"Vente de gaz domestique (Butane, Propane)",44600007
Automate CB 24/24,44600007
DAB (Distributeur automatique de billets),44600007
Boutique alimentaire,44600008
Station de gonflage,44600008
Carburant additivé,44600008
Lavage automatique,44600008
